"","CO2.emissions","Air.Pollution","Protected.Land","Education","Women.Parliament","Child.Mortality","Water","GINI","Youth.Unemployment","Hunger","Violence","Internet","Protected.Sea","Sanitation","Poverty","Alternative.Energy","oneoverco2","oneoverpl","oneoverps"
"15",0.080079985,0.7145754152,0.99633117968,0.7780929,0.900066666666667,15.33,0.951,NA,0.1839999962,NA,NA,0.999828270254545,0.994754127252,0.79,NA,NA,12.3335000616983,1.00267596198171,1.00426397705196
"16",0.072146977,0.7274032304,0.99633117968,0.7850037,0.884333333333333,14.91,0.951,NA,0.1839999962,NA,NA,0.999785337818182,0.993990307755,0.79,NA,NA,13.6711049589924,1.00267596198171,1.00503491562275
"17",0.065114798,0.7268174974,0.99633117968,0.79954105,0.8686,14.57,0.916,NA,0.1839999962,NA,NA,0.999742405381818,0.993226488258,0.786,NA,NA,15.1252069166119,1.00267596198171,1.0058070387484
"18",0.058606527,0.7134032749,0.99633117968,0.8140784,0.852866666666667,14.3,0.882,NA,0.1829999924,NA,NA,0.999699472945455,0.992462668761,0.781,NA,NA,16.7766862176016,1.00267596198171,1.00658034916113
"19",0.054167558,0.7017967072,0.99633117968,0.82861575,0.837133333333333,14.06,0.848,NA,0.1829999924,NA,NA,0.999656540509091,0.991698849264,0.777,NA,NA,18.1265953443145,1.00267596198171,1.00735484960158
"20",0.041647373,0.709364349,0.99633117968,0.8431531,0.8214,13.82,0.813,NA,0.1829999924,NA,NA,0.999613608072727,0.990935029767,0.773,NA,NA,23.4481031223189,1.00267596198171,1.00813054281881
"21",0.03792461,0.7541312012,0.99633117381,0.85769045,0.805666666666667,13.56,0.779,NA,0.1810000038,NA,NA,0.999570675636364,0.99017121027,0.768,NA,NA,25.6906877165886,1.00267596788317,1.00890743157037
"22",0.030232274,0.708327444,0.99633117968,0.8722278,0.789933333333333,13.27,0.744,NA,0.1810000038,NA,NA,0.9995277432,0.988740202991,0.764,NA,NA,32.0181617259121,1.00267596198171,1.01036615162039
"23",0.016185612,0.6787875242,0.99633117968,0.87021005,0.7742,12.94,0.709,NA,0.1810000038,NA,NA,0.9995438605,0.987309195712,0.759,NA,NA,58.1882099979913,1.00267596198171,1.01182909593346
"24",0.025222764,0.6654331815,0.99633117968,0.8681923,0.758466666666667,12.59,0.675,NA,0.1810000038,NA,NA,0.9912108747,0.985878188433,0.754,NA,NA,38.13480531648,1.00267596198171,1.01329628288557
"25",0.030534565,0.6558381814,0.99633117968,0.8155162,0.742733333333333,12.24,0.64,NA,0.1820000076,NA,NA,0.989419097,0.984447181154,0.75,NA,NA,31.7112349575775,1.00267596198171,1.01476773095942
"26",0.040857766,0.6429445885,0.99633117968,0.8055932,0.727,11.9,0.605,NA,0.1929999924,NA,NA,0.8775851916,0.983016173875,0.745,NA,NA,23.8904293172263,1.00267596198171,1.01624345874525
"27",0.052219589,0.6568108136,0.99633117968,0.7085082,0.727,11.58,0.57,NA,0.1939999962,NA,NA,0.7892876355,0.981585166596,0.74,NA,NA,18.7900737076342,1.00267596198171,1.0177234849416
"28",0.075568812,0.6907896925,0.99633117968,0.7100877,0.723,11.29,0.535,NA,0.1939999962,NA,NA,0.81,0.980154159317,0.735,NA,NA,13.060147779229,1.00267596198171,1.01920782835606
"29",0.145284418,0.6903771639,0.99633117968,0.6162787,0.723,11.02,0.5,27.82,0.195,NA,NA,0.816,0.978723152038,0.73,NA,NA,6.83599807602201,1.00267596198171,1.02069650790616
"30",0.235439186,0.6803864404,0.99633117968,0.5576296,0.727,10.77,0.465,NA,0.1939999962,NA,4,0.645,0.977292144759,0.725,NA,NA,4.22941736908196,1.00267596198171,1.02218954262006
"31",0.290025232,0.6498170301,0.9962799243,0.498185,0.723,10.52,0.429,NA,0.195,NA,3.5,0.6,0.97586113748,0.72,NA,NA,3.43612817736711,1.00272749469203,1.02368695163746
"32",NA,0.6346534689,0.9962799243,0.4822982,0.723,10.26,0.394,NA,0.195,NA,4.2,0.5,0.97586113748,0.715,NA,NA,NA,1.00272749469203,1.02368695163746
"33",NA,NA,0.9962799243,0.4596176,0.723,10,0.358,NA,0.195,NA,6.5,0.4545454545,0.97586113748,0.71,NA,NA,NA,1.00272749469203,1.02368695163746
"34",NA,NA,NA,NA,0.723,9.73,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA
"35",1.93505831,NA,NA,0.1065725,NA,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91740345369,0.516513368856127,NA,NA
"36",2.693023914,NA,NA,0.105338,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90272990397,0.37119195371775,NA,NA
"37",2.624856785,NA,NA,0.1568902,NA,6.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90014917249,0.380828080842954,NA,NA
"38",2.683239919,NA,NA,0.2157051,NA,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90324532478,0.372544940160396,NA,NA
"39",2.694291374,NA,NA,0.2222322,NA,5.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92035294997,0.371017400807368,NA,NA
"40",2.658015382,NA,NA,0.2016545,NA,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93258918188,0.376079057973648,NA,NA
"41",2.665356221,NA,NA,0.1798679,NA,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8801324822,0.375043661504822,NA,NA
"42",2.414060815,NA,NA,0.1925786,NA,4.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8986546145,0.414068247801039,NA,NA
"43",2.331598531,NA,NA,0.1918773,NA,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91330041488,0.428706434780825,NA,NA
"44",2.783243075,NA,NA,0.1954631,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908521072,0.359164043175361,NA,NA
"45",2.278386827,0.6976916089,0.96579771646,0.1886151,0.712,4.05,NA,NA,NA,NA,NA,1,0.99811140837,0.206,NA,0.90836273135,0.438714477136881,1.03434253409449,1.00088938192734
"46",1.215676857,0.7481023891,0.96615089533,0.1850948,0.738222222222222,3.88,NA,NA,0.1910000038,NA,NA,0.9997766261,0.99780986605,0.205,NA,0.8383097526,0.82191092420853,1.03396481854963,1.00119155205656
"47",0.73519813,0.6654766486,0.96615089533,0.3018355,0.764444444444444,3.73,NA,NA,0.2470000076,0.54,NA,0.9995532522,0.99780986605,0.204,NA,0.7957315345,1.35832999195475,1.03396481854963,1.00119155205656
"48",0.726062789,0.5282418409,0.96615089533,0.3657,0.790666666666667,3.59,NA,NA,0.32,0.47,NA,0.9993298783,0.99780986605,0.202,NA,0.7858505558,1.37539702915535,1.03396481854963,1.00119155205656
"49",0.601346953,0.4511786921,0.96515766092,0.3759967,0.816888888888889,3.45,0.0359999999999999,NA,0.31,0.32,NA,0.9991065044,0.99036004542,0.201,NA,0.7708607858,1.66017275428967,1.03502776042553,1.00871525397853
"50",0.654537133,0.412504445,0.96515766092,0.3697355,0.843111111111111,3.31,0.0359999999999999,NA,0.2920000076,0.21,6.685551759,0.9988831305,0.99036004542,0.194,NA,0.7280431949,1.52546659778615,1.03502776042553,1.00871525397853
"51",0.636625313,0.3682701314,0.94917035895,0.3680925,0.869333333333333,3.17,0.035,NA,0.2639999962,0.2,7.967623178,0.9967803172,0.99036004542,0.188,NA,0.6529207781,1.5683191674042,1.05244284941183,1.00871525397853
"52",0.49036506,0.3633456633,0.94917035895,0.3585447,0.895555555555556,3.03,0.035,29.12,0.2810000038,0.21,49.87221458,0.9951406081,0.99036004542,0.181,0.2,0.6428779671,2.03514673998188,1.05244284941183,1.00871525397853
"53",0.560271437,0.3211960243,0.94917035895,0.3410867,0.921777777777778,2.88,0.035,28.926,0.265,0.24,18.60971466,0.993497263,0.99036004542,0.175,0.274,0.6760090888,1.78166914273245,1.05244284941183,1.00871525397853
"54",0.960164412,0.351386963,0.92886496925,0.335567,0.948,2.75,0.035,28.732,0.2779999924,0.25,16.14202377,0.9918562955,0.99036004542,0.168,0.348,0.7393048442,1.04040472942521,1.07542496283796,1.00871525397853
"55",0.978174681,0.483814489,0.92713877375,0.3332106,0.948,2.61,0.035,28.538,0.2460000038,0.27,NA,0.9885902653,0.99807767014,0.162,0.422,0.7753251327,1.02126823681627,1.07742508801745,1.00092318133771
"56",1.051950468,0.4782205171,0.92886496925,0.3095029,0.943,2.48,0.0359999999999999,28.344,0.355,0.3,NA,0.9674201623,0.99036004542,0.155,0.496,0.8277509197,0.949712289790254,1.07542496283796,1.00871525397853
"57",1.229372684,0.4969296094,0.92739789707,0.2850128,0.943,2.36,0.0359999999999999,28.15,0.2270000076,0.36,NA,0.9609918727,0.99036004542,0.148,0.57,0.8463379026,0.812761867200231,1.07712437000986,1.00871525397853
"58",1.415471218,0.4727562594,0.92728782693,0.2473612,0.943,2.25,0.037,29.62,0.205,0.44,NA,0.9028099585,0.99036004542,0.141,0.55,0.7864105377,0.705979752565647,1.07725208818817,1.00871525397853
"59",1.38185531,0.4506134574,0.92181387855,0.243326,0.936,2.14,0.037,31.09,0.2070000076,0.52,NA,0.7579612202,0.9838867304,0.135,0.53,0.7829108932,0.723141454329014,1.08364213331,1.01534518552592
"60",1.421353924,0.4563557902,0.91105450745,0.2077478,0.929,2.04,0.0379999999999999,33.03,0.2060000038,0.6,4.8,0.3956109136,0.98375916176,0.128,0.85,0.7862435821,0.703059894676397,1.0964256980604,1.01547671637069
"61",1.302217499,0.4368040455,0.90195604282,0.1941392,0.929,1.95,0.0379999999999999,33.5233333333333,0.2129999924,0.63,3,0.0390008683999999,0.98375916176,0.122,0.773333333333333,0.7730564832,0.767331624051497,1.1074736228321,1.01547671637069
"62",1.379077691,0.4092134143,0.90195600321,0.177551,0.929,1.87,0.039,34.0166666666667,0.2229999924,0.67,3.3,0,0.98375916176,0.116,0.696666666666667,0.8784594351,0.724596887929841,1.10747367141368,1.01547671637069
"63",1.417668106,0.4542918454,0.90153377005,0.1760492,0.929,1.79,0.04,34.51,0.265,0.69,2.9,0,0.98375916176,0.11,0.62,0.8383999589,0.704886502890056,1.10799178178629,1.01547671637069
"64",1.345103479,0.5117329262,0.90153377005,NA,0.836,1.72,0.04,33.1225,0.2520000076,0.7,2.7,0,0.98375916176,0.104,0.58,0.7803392895,0.742884938342842,1.10799178178629,1.01547671637069
"65",1.499316163,0.4890436614,0.8903933631,NA,0.836,1.65,0.0409999999999999,31.735,0.2579999924,0.65,4,0,0.99642728382,0.0990000000000001,0.54,0.6801986108,0.666526179389031,1.12183918054124,1.00257935212094
"66",NA,0.4250622953,0.8903933631,NA,0.843,1.59,0.042,30.3475,0.2589999962,0.59,4.5,0,0.99642728382,0.093,0.5,0.8300638947,NA,1.12183918054124,1.00257935212094
"67",NA,NA,0.8903933631,NA,0.843,1.54,0.0429999999999999,28.96,0.2629999924,0.52,5,0,0.99642728382,0.088,0.46,NA,NA,1.12183918054124,1.00257935212094
"68",NA,NA,NA,NA,0.821,1.49,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"69",3.41559349,NA,NA,0.6982731,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99802753508,0.29268919551796,NA,NA
"70",2.309940678,NA,NA,0.6766583,NA,13.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9974162472,0.432724218981445,NA,NA
"71",1.89101555,NA,NA,0.6463066,NA,11.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99740407397,0.528536882268224,NA,NA
"72",2.453010538,NA,NA,0.6138669,NA,9.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99882151429,0.407496212634438,NA,NA
"73",3.210003592,NA,NA,0.580984,NA,8.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997713011,0.311429112845415,NA,NA
"74",3.185752651,NA,NA,0.5499971,NA,7.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99686905403,0.313799064287654,NA,NA
"75",3.240410634,NA,NA,0.507822,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99892733851,0.308507656978335,NA,NA
"76",3.472379057,NA,NA,0.4833211,NA,5.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9978318936,0.287904079453888,NA,NA
"77",3.370763444,NA,NA,0.4731405,NA,5.14,NA,40.19,NA,NA,NA,NA,NA,NA,7.56,0.99924682586,0.296580711134847,NA,NA
"78",3.129694937,NA,NA,0.407433,NA,4.88,NA,39.4957142857143,NA,NA,NA,NA,NA,NA,7.39142857142857,0.99906192986,0.319417899259854,NA,NA
"79",3.006721912,0.3377568603,0.93692735952,0.4126353,0.976,4.71,0.0609999999999999,38.8014285714286,NA,NA,NA,1,0.97892509772,0.114,7.22285714285714,0.99947673112,0.332477545882905,1.06618064805335,1.02048615993887
"80",3.028919415,0.3614266401,0.93694399566,0.4276026,0.974857142857143,4.59,0.0600000000000001,38.1071428571429,0.3870000076,NA,NA,0.99999098315,0.99811155052,0.112,7.05428571428571,0.99892633974,0.330041780995684,1.06616173740345,1.00088923952439
"81",2.98751988,0.3419730483,0.93694399566,0.430332,0.973714285714286,4.51,0.0590000000000001,37.4128571428571,0.4290000153,0.31,NA,0.9999819663,0.99811155052,0.111,6.88571428571429,0.99929038217,0.334613802200975,1.06616173740345,1.00088923952439
"82",2.929035648,0.3525687847,0.93692979272,0.4297568,0.972571428571429,4.43,0.0579999999999999,36.7185714285714,0.43,0.3,NA,0.99997294945,0.99807782045,0.109,6.71714285714286,0.99874082428,0.341292775971031,1.0661778821419,1.00092303075008
"83",3.00320905,0.3270403608,0.93691715931,0.4214987,0.971428571428571,4.35,0.0649999999999999,36.0242857142857,0.45,0.3,NA,0.9999639326,0.99807782045,0.104,6.54857142857143,0.99938568375,0.332866316343731,1.06619224317814,1.00092303075008
"84",3.230136294,0.346299724,0.93691715931,0.4254624,0.970285714285714,4.27,0.0720000000000001,35.33,0.4920000076,0.34,NA,0.9998231046,0.99807782045,0.1,6.38,0.9993109771,0.309488647030127,1.06619224317814,1.00092303075008
"85",3.235587368,0.3440809747,0.93691715931,0.4273027,0.969142857142857,4.19,0.0790000000000001,NA,0.4879999924,0.37,NA,0.9998261467,0.99807782045,0.096,NA,0.99950547928,0.308967404954662,1.06619224317814,1.00092303075008
"86",2.906365551,0.3509616025,0.93691715931,0.4272605,0.968,4.12,0.086,NA,0.4659999847,0.4,NA,0.9989731537,0.99807782045,0.091,NA,0.99973189631,0.343953996309837,1.06619224317814,1.00092303075008
"87",3.474320431,0.3670364469,0.93691715931,0.4008597,0.968,4.07,0.0920000000000001,NA,0.475,0.42,NA,0.9979761445,0.99807782045,0.0870000000000001,NA,0.99925706225,0.287743251263958,1.06619224317814,1.00092303075008
"88",2.945320314,0.3406134309,0.93691715931,0.3744589,0.968,4.02,0.0990000000000001,NA,0.4590000153,0.42,NA,0.9800476157,0.99807782045,0.083,NA,0.99934308741,0.339406409835451,1.06619224317814,1.00092303075008
"89",2.772147555,0.3509754843,0.93692019587,0.3807999,0.966,3.96,0.106,NA,0.525,0.41,NA,0.9508294321,0.97876829058,0.078,NA,0.99982798648,0.360601078798348,1.06618879133146,1.02064948377542
"90",2.621860338,0.4031076655,0.93691715931,0.345034,0.966,3.88,0.113,NA,0.47,0.39,NA,0.9353885983,0.99807782045,0.0740000000000001,NA,0.99978081001,0.381263152106119,1.06619224317814,1.00092303075008
"91",2.789232068,0.392849933,0.93691715931,0.312213,0.938,3.78,0.119,NA,0.455,0.38,NA,0.840835874,0.99807782045,0.07,NA,0.99982963196,0.358393128467191,1.06619224317814,1.00092303075008
"92",2.803740228,0.4218126571,0.93691677265,0.2880563,0.938,3.65,0.126,NA,0.425,0.35,2,0.7804640269,0.99713670251,0.0670000000000001,NA,0.99925759477,0.356539258080624,1.06619268272023,1.00186677584875
"93",2.674522946,0.359126327,0.93691677265,0.2515137,0.938,3.51,0.134,NA,0.4079999924,0.33,1.3,0.5365524912,0.99713670251,0.0629999999999999,NA,0.99930309044,0.373758708178913,1.06619268272023,1.00186677584875
"94",3.154443155,0.3682304455,0.93691677265,0.2325704,0.938,3.36,0.141,NA,0.3060000038,0.34,0.6,0.4156057908,0.99713670251,0.0600000000000001,NA,0.99852387463,0.316912696847489,1.06619268272023,1.00186677584875
"95",3.012793702,0.3418269017,0.93691677265,0.2186206,0.938,3.21,0.148,NA,0.2389999962,0.32,0.9,0.2624015044,0.99713670251,0.0570000000000001,NA,0.99945905161,0.331807714421987,1.06619268272023,1.00186677584875
"96",3.200797999,0.3846116637,0.93691677265,0.3114959,0.923,3.07,0.156,NA,0.275,0.31,0.8,0.0548809373999999,0.99713670251,0.054,NA,0.99947174344,0.312324512761993,1.06619268272023,1.00186677584875
"97",3.20834736,0.3734399975,0.93691677265,0.2459595,0.923,2.95,0.163,NA,0.2389999962,0.28,0.9,0,0.99713670251,0.0509999999999999,NA,0.99934967989,0.311589830525543,1.06619268272023,1.00186677584875
"98",3.424272074,0.3470396529,0.93691677265,0.0838928,0.923,2.84,0.163,NA,0.2170000076,0.27,0.8,0,0.99713670251,0.05,NA,0.99935536345,0.291947611283389,1.06619268272023,1.00186677584875
"99",3.331511849,0.343200188,0.92539896747,0.0460849,0.923,2.74,0.162,NA,0.2220000076,0.25,0.7,0,0.8286357169,0.049,NA,0.9996268762,0.300073951815077,1.07944852608267,1.2053482988131
"100",NA,0.342385721,0.92537948336,0.0239271,0.92,2.66,0.161,NA,0.2220000076,0.21,0.7,0,0.8286357169,0.049,NA,0.99896846021,NA,1.07947122962285,1.2053482988131
"101",NA,NA,0.92535999925,NA,0.684,2.58,0.161,NA,0.2160000038,0.18,NA,0,0.8286357169,0.0479999999999999,NA,NA,NA,1.07949393411808,1.2053482988131
"102",NA,NA,NA,NA,0.684,2.52,NA,NA,NA,0.15,NA,0,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,0.99314661283,0.092661,NA,NA,0.0640000000000001,NA,NA,NA,NA,1,NA,0.39,NA,NA,NA,1.00588785104175,NA
"114",NA,NA,0.99689862095,0.06455,NA,NA,0.0600000000000001,NA,NA,NA,NA,NA,0.9793062983,0.39,NA,NA,NA,1.00210580414271,1.02008933507226
"115",NA,NA,0.99689862095,0.0418201,NA,NA,0.0559999999999999,NA,NA,NA,NA,NA,0.9793062983,0.39,NA,NA,NA,1.00210580414271,1.02008933507226
"116",NA,NA,0.99689862095,NA,NA,NA,0.052,NA,NA,NA,NA,NA,0.9793062983,0.39,NA,NA,NA,1.00210580414271,1.02008933507226
"117",NA,NA,0.99689862095,NA,NA,NA,0.047,NA,NA,NA,NA,NA,0.9793062983,0.389,NA,NA,NA,1.00210580414271,1.02008933507226
"118",NA,NA,0.99689862095,NA,NA,NA,0.0429999999999999,NA,NA,NA,NA,NA,0.9793062983,0.389,NA,NA,NA,1.00210580414271,1.02008933507226
"119",NA,NA,0.99689862095,NA,NA,NA,0.039,NA,NA,NA,NA,NA,0.9793062983,0.388,NA,NA,NA,1.00210580414271,1.02008933507226
"120",NA,NA,0.99689862095,NA,NA,NA,0.035,NA,NA,NA,NA,NA,0.9793062983,0.387,NA,NA,NA,1.00210580414271,1.02008933507226
"121",NA,NA,0.99689862095,NA,NA,NA,0.0309999999999999,NA,NA,NA,NA,NA,0.9793062983,0.386,NA,NA,NA,1.00210580414271,1.02008933507226
"122",NA,NA,0.99689862095,NA,NA,NA,0.0259999999999999,NA,NA,NA,NA,NA,0.9793062983,0.385,NA,NA,NA,1.00210580414271,1.02008933507226
"123",NA,NA,0.98906926831,NA,NA,NA,0.022,NA,NA,NA,NA,NA,0.9793062983,0.385,NA,NA,NA,1.01003034030836,1.02008933507226
"124",NA,NA,0.99689862095,NA,NA,NA,0.018,NA,NA,NA,NA,NA,0.9793062983,0.384,NA,NA,NA,1.00210580414271,1.02008933507226
"125",NA,NA,0.99689862095,NA,NA,NA,0.014,NA,NA,NA,NA,NA,0.9793062983,0.383,NA,NA,NA,1.00210580414271,1.02008933507226
"126",NA,NA,0.99689862095,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.9793062983,0.382,NA,NA,NA,1.00210580414271,1.02008933507226
"127",NA,NA,0.99689862095,NA,NA,NA,0.00599999999999989,NA,NA,NA,NA,NA,0.9793062983,0.382,NA,NA,NA,1.00210580414271,1.02008933507226
"128",NA,NA,0.99689862095,NA,NA,NA,0.00099999999999989,NA,NA,NA,NA,NA,0.9793062983,0.381,NA,NA,NA,1.00210580414271,1.02008933507226
"129",NA,NA,0.99689862095,NA,NA,NA,0,NA,NA,NA,NA,NA,0.9793062983,0.38,NA,NA,NA,1.00210580414271,1.02008933507226
"130",NA,NA,0.99689862095,NA,NA,NA,0,NA,NA,NA,NA,NA,0.9793062983,0.379,NA,NA,NA,1.00210580414271,1.02008933507226
"131",NA,NA,0.99689862095,NA,NA,NA,0,NA,NA,NA,NA,NA,0.9793062983,0.379,NA,NA,NA,1.00210580414271,1.02008933507226
"132",NA,NA,0.99689862095,NA,NA,NA,0,NA,NA,NA,NA,NA,0.8295787882,0.378,NA,NA,NA,1.00210580414271,1.20397969970695
"133",NA,NA,0.97066389837,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.377,NA,NA,NA,1.0291624518288,NA
"134",NA,NA,0.97066389837,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.376,NA,NA,NA,1.0291624518288,NA
"135",NA,NA,0.97066389837,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.375,NA,NA,NA,1.0291624518288,NA
"136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,NA,0.5060856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",NA,0.5310478542,0.93229761872,NA,NA,0.85,0,NA,NA,NA,NA,1,0.99933404991,0,NA,NA,NA,1.07146957191585,0.999666061642078
"148",NA,0.5321423745,0.94439815462,NA,NA,0.79,0,NA,NA,NA,NA,0.974556649616667,0.999334049912,0,NA,NA,NA,1.05775539661588,0.99966606164008
"149",NA,0.5467875839,0.94439815462,NA,NA,0.74,0,NA,NA,NA,NA,0.949113299233333,0.999334049914,0,NA,NA,NA,1.05775539661588,0.999666061638081
"150",NA,0.516989162,0.94439815462,NA,NA,0.69,0,NA,NA,NA,NA,0.92366994885,0.999334049916,0,NA,NA,NA,1.05775539661588,0.999666061636083
"151",NA,0.508993666,0.94439815462,NA,NA,0.65,0,NA,NA,NA,NA,0.898226598466667,0.999334049918,0,NA,NA,NA,1.05775539661588,0.999666061634084
"152",6.374494942,0.5230279744,0.94439815462,NA,NA,0.6,0,NA,NA,NA,NA,0.872783248083333,0.99933404992,0,NA,NA,0.156850567539828,1.05775539661588,0.999666061632085
"153",6.618103743,0.492981749,0.94439815462,NA,NA,0.57,0,NA,NA,NA,NA,0.8473398977,0.999334049922,0,NA,NA,0.151077855677598,1.05775539661588,0.999666061630087
"154",7.152051802,0.4854847174,0.94439815462,NA,0.929,0.54,0,NA,NA,NA,NA,0.6949824615,0.999334049924,0,NA,NA,0.139800469461216,1.05775539661588,0.999666061628088
"155",7.58701547,0.4681354011,0.94439815462,NA,0.929,0.51,0,NA,NA,NA,NA,0.3113790782,0.999334049926,0,NA,NA,0.13178676347638,1.05775539661588,0.999666061626089
"156",8.011048,0.4662236343,0.94439815462,NA,0.929,0.48,0,NA,NA,NA,NA,0.2364313857,0.999334049928,0,NA,NA,0.124812033078184,1.05775539661588,0.99966606162409
"157",8.018180706,0.4512709569,0.92489204764,NA,0.929,0.46,0,NA,NA,NA,NA,0,0.99933404993,0,NA,NA,0.124701018303752,1.08003951707858,0.999666061622092
"158",7.711485294,0.4457346062,0.94439815462,NA,0.857,0.44,0,NA,NA,NA,NA,0,0.99933404993,0,NA,NA,0.129659890668182,1.05775539661588,0.999666061622092
"159",7.422144363,0.4336750367,0.94439815462,NA,0.857,0.43,0,NA,NA,NA,NA,0,0.99933404993,0,NA,NA,0.134713802008811,1.05775539661588,0.999666061622092
"160",7.077746784,0.4219962242,0.94439815462,NA,0.857,0.41,0,NA,NA,NA,NA,0,0.99933404993,0,NA,NA,0.141267943396462,1.05775539661588,0.999666061622092
"161",7.142904123,0.4160946075,0.93880936877,NA,0.857,0.4,0,NA,NA,NA,1.3,0,0.99933404993,0,NA,NA,0.139979482196643,1.064045574805,0.999666061622092
"162",7.088127747,0.3970515666,0.93880936877,NA,0.714,0.39,0,NA,NA,NA,NA,0,0.99933404993,0,NA,NA,0.141061077707788,1.064045574805,0.999666061622092
"163",6.673217143,0.3830066472,0.93880936877,NA,0.714,0.37,0,NA,NA,NA,NA,0,0.99933404993,0,NA,NA,0.149830306472544,1.064045574805,0.999666061622092
"164",6.631021503,0.3666811684,0.93880936877,NA,0.714,0.36,0,NA,NA,NA,0,0,0.99933404993,0,NA,NA,0.150783588314309,1.064045574805,0.999666061622092
"165",6.740724531,0.357779045,0.93880936877,NA,0.75,0.35,0,NA,NA,NA,1.3,0,0.99933404993,0,NA,NA,0.148330000046986,1.064045574805,0.999666061622092
"166",6.573271971,0.3466955066,0.93880936877,NA,0.643,0.34,0,NA,NA,NA,1.3,0,0.99933404993,0,NA,NA,0.152108097202418,1.064045574805,0.999666061622092
"167",6.636720705,0.3239189186,0.90170548421,NA,0.643,0.33,0,NA,NA,NA,1.3,0,0.99933404993,0,NA,NA,0.150654124275932,1.10778101772047,0.999666061622092
